2 0.000000 100.000000 579.435449
604 511 
1 -14.979443 0.000000 -15.229443 99.938220 0.015730 3.490123 0.000017 
2 17.479443 0.000000 -15.229443 99.938483 0.109401 3.485045 0.000014 
3 17.479443 0.000000 15.379443 99.939969 -0.123318 3.484486 -0.000015 
4 -14.979443 0.000000 15.379443 99.939985 -0.017888 3.490100 -0.000018 
5 1.250000 0.000000 0.075000 107.650113 -0.204833 -1.465936 -0.159074 
6 -14.979443 0.000000 0.075000 99.939126 -0.001335 3.491179 -0.000002 
7 1.250000 0.000000 -15.229443 99.936604 0.059424 3.487206 0.000051 
8 17.479443 0.000000 0.075000 99.943680 1.370791 3.356368 -0.000188 
9 1.250000 0.000000 15.379443 99.941666 -0.065122 3.487107 -0.000050 
10 -6.864722 0.000000 -7.577222 99.935393 0.028445 3.490605 0.000073 
11 -14.979443 0.000000 -7.577222 99.938238 0.010149 3.490697 0.000016 
12 -6.864722 0.000000 -15.229443 99.937247 0.030774 3.489438 0.000037 
13 1.250000 0.000000 -7.577222 99.929055 0.106233 3.478055 0.000208 
14 -6.864722 0.000000 0.075000 99.939261 -0.002819 3.495954 -0.000008 
15 9.364722 0.000000 -7.577222 99.937003 0.208790 3.470700 0.000051 
16 9.364722 0.000000 -15.229443 99.937583 0.091220 3.485357 0.000032 
17 17.479443 0.000000 -7.577222 99.938986 0.232587 3.472148 0.000009 
18 9.364722 0.000000 0.075000 99.949838 0.913547 3.175957 -0.000089 
19 -6.864722 0.000000 7.727222 99.942916 -0.033109 3.490488 -0.000077 
20 -14.979443 0.000000 7.727222 99.939993 -0.012647 3.490673 -0.000019 
21 1.250000 0.000000 7.727222 99.949176 -0.118497 3.477882 -0.000195 
22 -6.864722 0.000000 15.379443 99.940980 -0.034129 3.489386 -0.000038 
23 -2.807361 0.000000 -3.751111 99.919247 0.049850 3.495750 0.000392 
24 -6.864722 0.000000 -3.751111 99.935271 0.019398 3.493642 0.000074 
25 -2.807361 0.000000 -7.577222 99.931058 0.058441 3.488036 0.000161 
26 1.250000 0.000000 -3.751111 99.895700 0.293232 3.440961 0.000892 
27 -2.807361 0.000000 0.075000 99.939976 -0.007607 3.495509 -0.000022 
28 9.364722 0.000000 7.727222 99.942156 -0.239396 3.469474 -0.000053 
29 17.479443 0.000000 7.727222 99.940430 -0.282586 3.468378 -0.000020 
30 9.364722 0.000000 15.379443 99.940793 -0.100669 3.485103 -0.000032 
31 5.307361 0.000000 -3.751111 99.940984 0.380072 3.425431 -0.000008 
32 5.307361 0.000000 -7.577222 99.933593 0.172724 3.471809 0.000119 
33 9.364722 0.000000 -3.751111 99.939037 0.437354 3.426917 0.000025 
34 5.307361 0.000000 0.075000 99.976464 -0.195152 2.281126 -0.000053 
35 -2.807361 0.000000 3.901111 99.959106 -0.059708 3.494805 -0.000404 
36 -6.864722 0.000000 3.901111 99.943128 -0.024645 3.493505 -0.000083 
37 1.250000 0.000000 3.901111 99.985099 -0.318711 3.440654 -0.000896 
38 -2.807361 0.000000 7.727222 99.947201 -0.065433 3.487816 -0.000161 
39 -0.778680 0.000000 -1.838055 99.817372 0.142499 3.552499 0.002385 
40 -2.807361 0.000000 -1.838055 99.920517 0.042575 3.506461 0.000359 
41 -0.778680 0.000000 -3.751111 99.901388 0.117954 3.479263 0.000759 
42 1.250000 0.000000 -1.838055 99.738646 0.630831 3.343237 0.004063 
43 -0.778680 0.000000 0.075000 99.954110 -0.021488 3.688941 -0.000443 
44 5.307361 0.000000 3.901111 99.936237 -0.435160 3.430322 0.000079 
45 9.364722 0.000000 3.901111 99.942963 -0.543219 3.425198 -0.000062 
46 5.307361 0.000000 7.727222 99.945077 -0.193399 3.471499 -0.000111 
47 3.278680 0.000000 -1.838055 99.894728 0.840140 3.249566 0.000978 
48 3.278680 0.000000 -3.751111 99.915283 0.396313 3.416022 0.000511 
49 5.307361 0.000000 -1.838055 99.938295 0.806202 3.314952 0.000070 
50 3.278680 0.000000 0.075000 99.289474 -1.323887 0.821686 0.013917 
51 -0.778680 0.000000 1.988055 100.082128 -0.152121 3.559771 -0.002913 
52 -2.807361 0.000000 1.988055 99.959007 -0.054713 3.505029 -0.000409 
53 1.250000 0.000000 1.988055 100.124793 -0.633541 3.346777 -0.003658 
54 -0.778680 0.000000 3.901111 99.975969 -0.131771 3.477962 -0.000731 
55 0.235660 0.000000 -0.881528 99.679790 0.442662 3.487583 0.005158 
56 -0.778680 0.000000 -0.881528 99.792781 0.136160 3.686685 0.002779 
57 0.235660 0.000000 -1.838055 99.677114 0.338661 3.500075 0.005211 
58 1.250000 0.000000 -0.881528 99.664153 1.444767 3.151352 0.005504 
59 0.235660 0.000000 0.075000 100.628413 -0.006974 1.160513 -0.012742 
60 -10.922082 0.000000 -3.751111 99.937878 0.008677 3.491740 0.000023 
61 -14.979443 0.000000 -3.751111 99.938569 0.004976 3.491034 0.000010 
62 -10.922082 0.000000 -7.577222 99.937397 0.016214 3.490879 0.000033 
63 -10.922082 0.000000 0.075000 99.939166 -0.001850 3.492196 -0.000003 
64 -4.836041 0.000000 -1.838055 99.932193 0.014835 3.502237 0.000129 
65 -6.864722 0.000000 -1.838055 99.936738 0.009423 3.495262 0.000043 
66 -4.836041 0.000000 -3.751111 99.929956 0.028599 3.496352 0.000178 
67 -4.836041 0.000000 0.075000 99.939510 -0.004091 3.503817 -0.000018 
68 -1.793021 0.000000 -0.881528 99.898909 0.040876 3.570748 0.000746 
69 -2.807361 0.000000 -0.881528 99.932957 0.021975 3.494085 0.000120 
70 -1.793021 0.000000 -1.838055 99.909041 0.087742 3.503269 0.000590 
71 -1.793021 0.000000 0.075000 99.944390 -0.009265 3.633804 -0.000209 
72 3.278680 0.000000 1.988055 99.965657 -0.955730 3.310694 -0.000501 
73 5.307361 0.000000 1.988055 99.942113 -1.011560 3.405158 -0.000104 
74 3.278680 0.000000 3.901111 99.962063 -0.437334 3.419492 -0.000430 
75 0.235660 0.000000 1.031528 100.196409 -0.402475 3.478762 -0.005158 
76 -0.778680 0.000000 1.031528 100.071936 -0.171848 3.625693 -0.002757 
77 1.250000 0.000000 1.031528 100.172178 -1.209883 3.197877 -0.004616 
78 0.235660 0.000000 1.988055 100.106736 -0.332724 3.468214 -0.003350 
79 -0.271510 0.000000 -0.403264 99.775955 0.229975 3.647318 0.003140 
80 -0.778680 0.000000 -0.403264 99.846831 0.081008 3.766881 0.001641 
81 -0.271510 0.000000 -0.881528 99.783447 0.230488 3.551974 0.003059 
82 0.235660 0.000000 -0.403264 99.554295 0.803980 3.415534 0.007663 
83 -0.271510 0.000000 0.075000 100.005035 -0.063226 3.782254 -0.001532 
84 2.264340 0.000000 -0.881528 99.951981 1.817210 3.307470 -0.000464 
85 2.264340 0.000000 -1.838055 99.799899 0.805274 3.220954 0.002896 
86 3.278680 0.000000 -0.881528 99.927771 1.375223 3.157566 0.000258 
87 2.264340 0.000000 0.075000 98.163519 -0.607149 1.118606 0.036230 
88 0.742830 0.000000 -0.403264 100.409489 0.000000 4.177801 -0.009952 
89 0.742830 0.000000 -0.881528 99.584320 0.774767 3.346974 0.007116 
90 1.250000 0.000000 -0.403264 98.676441 0.000000 2.243016 0.025793 
91 0.742830 0.000000 0.075000 87.684763 -4.961907 3.090579 0.227721 
92 -10.922082 0.000000 3.901111 99.940429 -0.012257 3.491700 -0.000028 
93 -14.979443 0.000000 3.901111 99.939677 -0.007598 3.491018 -0.000013 
94 -10.922082 0.000000 7.727222 99.940867 -0.019511 3.490828 -0.000036 
95 -4.836041 0.000000 1.988055 99.946638 -0.022860 3.501885 -0.000159 
96 -6.864722 0.000000 1.988055 99.941743 -0.014949 3.495167 -0.000057 
97 -4.836041 0.000000 3.901111 99.948578 -0.035968 3.496031 -0.000194 
98 -1.793021 0.000000 1.031528 99.984391 -0.077094 3.566571 -0.000960 
99 -2.807361 0.000000 1.031528 99.946802 -0.036722 3.493695 -0.000157 
100 -1.793021 0.000000 1.988055 99.966916 -0.106345 3.495921 -0.000562 
101 -0.271510 0.000000 0.553264 100.110257 -0.231690 3.614683 -0.003518 
102 -0.778680 0.000000 0.553264 100.058230 -0.108003 3.748094 -0.002571 
103 0.235660 0.000000 0.553264 100.294889 -0.482899 3.503607 -0.007157 
104 -0.271510 0.000000 1.031528 100.114276 -0.244635 3.560865 -0.003561 
105 -0.017925 0.000000 -0.164132 99.325104 0.827557 3.676599 0.012032 
106 -0.271510 0.000000 -0.164132 99.821213 0.159990 3.744043 0.002168 
107 -0.017925 0.000000 -0.403264 99.635008 0.476345 3.587529 0.005977 
108 0.235660 0.000000 -0.164132 99.071370 0.000000 2.093226 0.018048 
109 -0.017925 0.000000 0.075000 102.698700 0.000000 2.417520 -0.055287 
110 2.264340 0.000000 1.031528 99.889798 -1.819054 3.310960 0.000776 
111 3.278680 0.000000 1.031528 99.789272 -1.549910 3.717400 0.002588 
112 2.264340 0.000000 1.988055 100.088542 -0.828156 3.221953 -0.002878 
113 0.742830 0.000000 0.553264 100.462773 -0.346056 3.376460 -0.010429 
114 1.250000 0.000000 0.553264 100.120212 -1.967584 3.324371 -0.003898 
115 0.742830 0.000000 1.031528 100.261540 -0.686657 3.334402 -0.006397 
116 0.489245 0.000000 -0.164132 100.070614 0.000000 2.322126 -0.001952 
117 0.489245 0.000000 -0.403264 99.602400 0.806339 3.403487 0.006713 
118 0.742830 0.000000 -0.164132 87.313859 -3.979274 4.638093 0.233894 
119 0.489245 0.000000 0.075000 99.737528 -0.045106 1.258311 0.005084 
120 -0.017925 0.000000 0.314132 100.315300 -0.496545 3.607596 -0.007642 
121 -0.271510 0.000000 0.314132 100.101251 -0.199149 3.682469 -0.003386 
122 0.235660 0.000000 0.314132 100.429188 -0.855055 3.283026 -0.009753 
123 -0.017925 0.000000 0.553264 100.205569 -0.381353 3.577667 -0.005410 
