2 0.000000 100.000000 579.435449
604 511 
1 -14.979443 0.000000 -15.229443 99.999699 0.014559 0.000089 0.000006 
2 17.479443 0.000000 -15.229443 99.999571 0.102083 -0.002258 0.000008 
3 17.479443 0.000000 15.379443 100.000424 -0.102612 -0.002263 -0.000010 
4 -14.979443 0.000000 15.379443 100.000296 -0.014840 0.000097 -0.000006 
5 1.250000 0.000000 0.075000 105.434576 -0.053991 -1.560803 -0.111889 
6 -14.979443 0.000000 0.075000 99.999986 -0.000284 0.000392 0.000000 
7 1.250000 0.000000 -15.229443 99.998912 0.054385 -0.000840 0.000021 
8 17.479443 0.000000 0.075000 100.000367 5.981260 0.189691 -0.003588 
9 1.250000 0.000000 15.379443 100.001106 -0.054797 -0.000833 -0.000022 
10 -6.864722 0.000000 -7.577222 99.999011 0.026127 0.000379 0.000020 
11 -14.979443 0.000000 -7.577222 99.999733 0.009701 0.000264 0.000005 
12 -6.864722 0.000000 -15.229443 99.999346 0.028166 -0.000080 0.000013 
13 1.250000 0.000000 -7.577222 99.998504 0.097452 -0.002711 0.000029 
14 -6.864722 0.000000 0.075000 99.999878 -0.000828 0.002026 0.000002 
15 9.364722 0.000000 -7.577222 99.997970 0.196742 -0.008474 0.000037 
16 9.364722 0.000000 -15.229443 99.999120 0.084175 -0.001879 0.000017 
17 17.479443 0.000000 -7.577222 99.999542 0.224942 -0.008755 0.000004 
18 9.364722 0.000000 0.075000 100.000090 5.982210 0.172194 -0.003583 
19 -6.864722 0.000000 7.727222 100.000956 -0.027122 0.000440 -0.000019 
20 -14.979443 0.000000 7.727222 100.000250 -0.010157 0.000276 -0.000005 
21 1.250000 0.000000 7.727222 100.001632 -0.098900 -0.002597 -0.000034 
22 -6.864722 0.000000 15.379443 100.000656 -0.028564 -0.000063 -0.000013 
23 -2.807361 0.000000 -3.751111 99.997337 0.044570 0.000967 0.000053 
24 -6.864722 0.000000 -3.751111 99.999080 0.018765 0.001498 0.000018 
25 -2.807361 0.000000 -7.577222 99.997635 0.054415 0.000608 0.000047 
26 1.250000 0.000000 -3.751111 99.976315 0.242264 0.006400 0.000468 
27 -2.807361 0.000000 0.075000 99.999138 -0.003849 -0.009376 0.000017 
28 9.364722 0.000000 7.727222 100.002001 -0.198742 -0.008522 -0.000044 
29 17.479443 0.000000 7.727222 100.000435 -0.227878 -0.008713 -0.000014 
30 9.364722 0.000000 15.379443 100.000886 -0.084571 -0.001891 -0.000018 
31 5.307361 0.000000 -3.751111 99.979015 0.364582 -0.030310 0.000406 
32 5.307361 0.000000 -7.577222 99.998974 0.162257 -0.004808 0.000018 
33 9.364722 0.000000 -3.751111 99.999092 0.431964 -0.026170 -0.000001 
34 5.307361 0.000000 0.075000 99.993957 5.987364 0.136316 -0.003466 
35 -2.807361 0.000000 3.901111 100.002205 -0.047331 0.001247 -0.000044 
36 -6.864722 0.000000 3.901111 100.000766 -0.020114 0.001582 -0.000015 
37 1.250000 0.000000 3.901111 100.025916 -0.252134 0.008347 -0.000525 
38 -2.807361 0.000000 7.727222 100.002332 -0.055598 0.000740 -0.000047 
39 -0.778680 0.000000 -1.838055 99.950736 0.108427 0.066971 0.000983 
40 -2.807361 0.000000 -1.838055 99.997991 0.037208 0.002516 0.000040 
41 -0.778680 0.000000 -3.751111 99.986526 0.111169 0.009562 0.000268 
42 1.250000 0.000000 -1.838055 99.901946 0.575548 0.063588 0.001927 
43 -0.778680 0.000000 0.075000 99.998839 -0.004873 0.084782 0.000022 
44 5.307361 0.000000 3.901111 100.020652 -0.364967 -0.031836 -0.000427 
45 9.364722 0.000000 3.901111 100.000662 -0.444101 -0.025852 -0.000033 
46 5.307361 0.000000 7.727222 100.001139 -0.163717 -0.004942 -0.000025 
47 3.278680 0.000000 -1.838055 99.900425 0.808786 -0.044650 0.001925 
48 3.278680 0.000000 -3.751111 99.968141 0.343362 -0.012701 0.000625 
49 5.307361 0.000000 -1.838055 99.977968 0.816421 -0.069748 0.000373 
50 3.278680 0.000000 0.075000 98.913500 5.806943 -1.400677 0.018044 
51 -0.778680 0.000000 1.988055 100.054370 -0.128012 0.072438 -0.001090 
52 -2.807361 0.000000 1.988055 100.001189 -0.042765 0.002783 -0.000024 
53 1.250000 0.000000 1.988055 100.088546 -0.541490 0.067148 -0.001801 
54 -0.778680 0.000000 3.901111 100.012441 -0.121919 0.010986 -0.000250 
55 0.235660 0.000000 -0.881528 100.077129 0.246256 0.051790 -0.001550 
56 -0.778680 0.000000 -0.881528 99.956398 0.092125 0.115666 0.000870 
57 0.235660 0.000000 -1.838055 99.896796 0.286564 0.076966 0.002054 
